time,use [kW],gen [kW],plug id ,space id ,Furnace 1 [kW],Furnace 2 [kW],model ,windowtype,Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],metertype,condtn type,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,spam criteria
1451624777,1.330716667,0.003416667,1.330716667,0.0001,0.429866667,0.450916667,0.0432,0.135,0.00715,0.012866667,0.000416667,3.33E-05,1.67E-05,0.03165,0.001,0.004233333,0.00155,0.003416667,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624778,1.181233333,0.003433333,1.181233333,6.67E-05,0.03955,0.650466667,0.042816667,0.134316667,0.007466667,0.0136,0.000333333,0.00045,1.67E-05,0.031666667,0.001,0.00425,0.001583333,0.003433333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624779,1.161033333,0.0034,1.161033333,6.67E-05,0.021766667,0.648966667,0.042783333,0.133816667,0.007416667,0.0136,0.000333333,0.00045,1.67E-05,0.0317,0.001,0.004216667,0.0016,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624780,1.153066667,0.0034,1.153066667,8.33E-05,0.021766667,0.643633333,0.0428,0.132616667,0.00745,0.0136,0.00035,0.00045,1.67E-05,0.03165,0.001016667,0.004233333,0.001666667,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,1
1451624781,1.06415,0.003383333,1.06415,6.67E-05,0.0216,0.574416667,0.042833333,0.12865,0.00735,0.01355,0.000366667,0.0004,1.67E-05,0.031666667,0.001,0.004233333,0.001633333,0.003383333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624782,0.864666667,0.0034,0.864666667,5.00E-05,0.021233333,0.408333333,0.042966667,0.1269,0.007316667,0.013383333,0.000383333,0.000266667,1.67E-05,0.031616667,0.001,0.00425,0.001683333,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624783,0.5192,0.0034,0.5192,1.67E-05,0.087733333,0.062533333,0.043433333,0.125983333,0.007033333,0.01305,0.000466667,3.33E-05,0,0.031783333,0.001,0.00425,0.001616667,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624784,0.4955,0.0034,0.4955,1.67E-05,0.064183333,0.062383333,0.043316667,0.1255,0.0071,0.013066667,0.00045,6.67E-05,0,0.031866667,0.001,0.004233333,0.00155,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,1
1451624785,0.545516667,0.0034,0.545516667,0,0.113033333,0.063933333,0.043466667,0.125633333,0.007,0.013033333,0.000466667,3.33E-05,0,0.031716667,0.001,0.004266667,0.001533333,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624786,0.540433333,0.003433333,0.540433333,1.67E-05,0.10815,0.0645,0.0433,0.124916667,0.00705,0.013,0.00045,3.33E-05,0,0.031783333,0.001016667,0.00425,0.001533333,0.003433333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624787,0.5194,0.003433333,0.5194,1.67E-05,0.088766667,0.06335,0.043366667,0.1244,0.006966667,0.013066667,0.000483333,3.33E-05,1.67E-05,0.031766667,0.001016667,0.00425,0.001566667,0.003433333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624788,0.86465,0.003416667,0.86465,0.000183333,0.44655,0.062083333,0.043483333,0.123666667,0.006816667,0.0125,0.000483333,0.000183333,0,0.031716667,0.001016667,0.004233333,0.0016,0.003416667,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624789,0.913616667,0.003383333,0.913616667,0.000216667,0.4447,0.104566667,0.043433333,0.1233,0.0069,0.012516667,0.000483333,0.000183333,1.67E-05,0.03165,0.001016667,0.004233333,0.001616667,0.003383333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624790,0.6653,0.003433333,0.6653,1.67E-05,0.104016667,0.1738,0.043266667,0.123716667,0.00705,0.01315,0.000466667,6.67E-05,0,0.03185,0.001,0.00425,0.001616667,0.003433333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624791,1.108883333,0.0034,1.108883333,8.33E-05,0.021733333,0.6148,0.04285,0.1233,0.0074,0.013616667,0.000366667,0.000416667,3.33E-05,0.031716667,0.001,0.004233333,0.0016,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624792,1.148383333,0.0034,1.148383333,6.67E-05,0.021766667,0.648816667,0.042783333,0.122833333,0.007383333,0.0136,0.000366667,0.000433333,1.67E-05,0.031716667,0.001,0.004233333,0.001633333,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624793,1.14505,0.003383333,1.14505,0.0001,0.021783333,0.646633333,0.042866667,0.122466667,0.007483333,0.013616667,0.000366667,0.000433333,1.67E-05,0.031716667,0.001,0.004233333,0.001633333,0.003383333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,1
1451624794,1.137916667,0.0034,1.137916667,8.33E-05,0.021716667,0.641683333,0.042816667,0.122166667,0.0074,0.0136,0.000366667,0.000433333,1.67E-05,0.03175,0.001,0.004216667,0.001633333,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624795,1.137566667,0.003383333,1.137566667,5.00E-05,0.103733333,0.574416667,0.042866667,0.12225,0.0073,0.0134,0.0004,0.000316667,0,0.031683333,0.001,0.004233333,0.00155,0.003383333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624796,0.925866667,0.003383333,0.925866667,3.33E-05,0.090216667,0.40825,0.042966667,0.121716667,0.0073,0.013266667,0.000416667,0.00025,1.67E-05,0.03175,0.001,0.004216667,0.001566667,0.003383333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624797,0.523766667,0.003416667,0.523766667,1.67E-05,0.098116667,0.062733333,0.043333333,0.12125,0.006966667,0.013016667,0.000466667,3.33E-05,1.67E-05,0.03185,0.001016667,0.00425,0.001566667,0.003416667,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624798,0.79095,0.003433333,0.79095,0.000183333,0.441383333,0.062216667,0.04355,0.068116667,0.006833333,0.012566667,0.000633333,0.00025,0,0.03185,0.001016667,0.004233333,0.00165,0.003433333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624799,0.762966667,0.003433333,0.762966667,0.000233333,0.49395,0.06235,0.04365,0.004766667,0.0069,0.012483333,0.0008,0.000333333,0,0.03185,0.001016667,0.00425,0.0016,0.003433333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624800,0.759583333,0.003433333,0.759583333,0.000233333,0.490416667,0.062633333,0.043616667,0.005166667,0.006783333,0.012483333,0.000766667,0.000316667,0,0.031783333,0.001,0.004233333,0.00165,0.003433333,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,1
1451624801,0.713466667,0.003416667,0.713466667,0.000216667,0.442766667,0.063333333,0.043533333,0.004816667,0.006816667,0.01255,0.000766667,0.0003,0,0.031833333,0.001016667,0.00425,0.001633333,0.003416667,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624802,0.588183333,0.0034,0.588183333,0.000166667,0.315266667,0.061783333,0.043783333,0.004933333,0.006883333,0.012733333,0.000783333,0.0002,1.67E-05,0.031683333,0.001016667,0.00425,0.0015,0.0034,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624803,0.30365,0.003416667,0.30365,1.67E-05,0.0206,0.063266667,0.04335,0.005166667,0.0071,0.013166667,0.000716667,1.67E-05,1.67E-05,0.031966667,0.001,0.004266667,0.001533333,0.003416667,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624804,0.406783333,0.003416667,0.406783333,1.67E-05,0.02075,0.14875,0.043266667,0.005183333,0.0071,0.013266667,0.000716667,3.33E-05,0,0.03195,0.001,0.00425,0.001633333,0.003416667,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624805,0.589666667,0.003416667,0.589666667,3.33E-05,0.021116667,0.300133333,0.043216667,0.005666667,0.007183333,0.013383333,0.000716667,8.33E-05,0,0.03195,0.001,0.004266667,0.0016,0.003416667,34.99,clear-night,0.66,10,Clear,29.41,1015.52,6.53,0,260,0,24.92,0
1451624806,1.07865,0.0034,1.07865,6.67E-05,0.088916667,0.655066667,0.0429,0.0054,0.007316667,0.013566667,0.00065,0.000266667,5.00E-05,0.031833333,0.001,0.004233333,0.001633333,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624807,1.048366667,0.003416667,1.048366667,6.67E-05,0.0647,0.650333333,0.0429,0.0054,0.007383333,0.013566667,0.00065,0.000266667,1.67E-05,0.031833333,0.001,0.00425,0.0017,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624808,1.091766667,0.003416667,1.091766667,5.00E-05,0.113716667,0.646283333,0.042916667,0.005383333,0.0074,0.013516667,0.000683333,0.00025,0,0.031816667,0.001,0.004233333,0.00165,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624809,1.05175,0.003433333,1.05175,5.00E-05,0.10905,0.617466667,0.042916667,0.00535,0.0074,0.0135,0.00065,0.000216667,1.67E-05,0.031866667,0.001,0.00425,0.001566667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624810,0.988266667,0.003383333,0.988266667,5.00E-05,0.096033333,0.57535,0.04295,0.00575,0.007316667,0.013516667,0.000666667,0.0002,1.67E-05,0.031866667,0.001,0.00425,0.00165,0.003383333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624811,0.9515,0.003433333,0.9515,0.000166667,0.486566667,0.225216667,0.043533333,0.004866667,0.0069,0.012683333,0.00075,0.00025,1.67E-05,0.03195,0.001016667,0.004266667,0.001616667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624812,0.744,0.003433333,0.744,0.00025,0.474833333,0.06175,0.043833333,0.0048,0.0068,0.0126,0.0008,0.000333333,1.67E-05,0.031883333,0.001033333,0.004266667,0.0016,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,1
1451624813,0.715333333,0.003433333,0.715333333,0.000216667,0.443783333,0.06295,0.043783333,0.00485,0.00685,0.0126,0.0008,0.0003,1.67E-05,0.031833333,0.001016667,0.004266667,0.0015,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624814,0.452266667,0.0034,0.452266667,6.67E-05,0.173883333,0.062566667,0.043416667,0.005033333,0.007033333,0.012983333,0.00075,0.0001,0,0.031933333,0.001016667,0.004266667,0.001683333,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624815,0.305466667,0.003433333,0.305466667,0,0.020633333,0.064533333,0.043333333,0.00555,0.007033333,0.013216667,0.000733333,0,0,0.031983333,0.001,0.004266667,0.0016,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624816,0.3041,0.003383333,0.3041,0,0.020616667,0.06405,0.043316667,0.005166667,0.007016667,0.0132,0.00075,0,0,0.031966667,0.001016667,0.004266667,0.001766667,0.003383333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624817,0.3037,0.003433333,0.3037,0,0.020683333,0.063433333,0.04335,0.005183333,0.007016667,0.013216667,0.000716667,1.67E-05,1.67E-05,0.032016667,0.001,0.004266667,0.001683333,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624818,0.302766667,0.0034,0.302766667,0,0.020666667,0.06255,0.043416667,0.00515,0.00705,0.01325,0.00075,0,0,0.031983333,0.001,0.004283333,0.00165,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624819,0.388516667,0.003433333,0.388516667,0,0.107416667,0.063266667,0.043333333,0.005083333,0.007033333,0.0131,0.000733333,3.33E-05,3.33E-05,0.031966667,0.001,0.004266667,0.001583333,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624820,0.501916667,0.003416667,0.501916667,0.0001,0.22365,0.062916667,0.0435,0.0054,0.006983333,0.012933333,0.000766667,0.000116667,1.67E-05,0.031916667,0.001016667,0.004266667,0.001616667,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624821,0.767266667,0.003433333,0.767266667,0.000233333,0.495683333,0.064066667,0.0436,0.004783333,0.00675,0.012533333,0.000783333,0.000333333,0,0.0319,0.001033333,0.004266667,0.001716667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624822,0.7627,0.003433333,0.7627,0.000233333,0.492733333,0.062916667,0.043633333,0.0048,0.0067,0.01255,0.000783333,0.000316667,0,0.031883333,0.001016667,0.004266667,0.001616667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624823,0.761383333,0.00345,0.761383333,0.000233333,0.491466667,0.062966667,0.043583333,0.004783333,0.006783333,0.01255,0.000766667,0.000333333,3.33E-05,0.031816667,0.001016667,0.00425,0.0017,0.00345,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624824,0.772766667,0.003433333,0.772766667,0.000216667,0.49025,0.074433333,0.043516667,0.0048,0.0068,0.01255,0.0008,0.000333333,0,0.031783333,0.001033333,0.004266667,0.00165,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624825,0.766733333,0.0034,0.766733333,0.000233333,0.489333333,0.069333333,0.043516667,0.0052,0.00675,0.012516667,0.000783333,0.0003,3.33E-05,0.031783333,0.001016667,0.00425,0.001583333,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,1
1451624826,0.741983333,0.0034,0.741983333,0.0002,0.469766667,0.064366667,0.043466667,0.004783333,0.00685,0.01255,0.000783333,0.0003,1.67E-05,0.031766667,0.001016667,0.00425,0.00165,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624827,0.712683333,0.003416667,0.712683333,0.000216667,0.441033333,0.063466667,0.043383333,0.004833333,0.0068,0.012583333,0.000766667,0.0003,1.67E-05,0.031716667,0.001033333,0.00425,0.001583333,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624828,0.45125,0.003416667,0.45125,6.67E-05,0.172866667,0.06305,0.043283333,0.005033333,0.006933333,0.012983333,0.00075,8.33E-05,1.67E-05,0.031816667,0.001,0.004266667,0.001616667,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624829,0.303016667,0.003416667,0.303016667,1.67E-05,0.0207,0.063233333,0.0432,0.00515,0.0071,0.013233333,0.000733333,0,1.67E-05,0.0318,0.001016667,0.004283333,0.001566667,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624830,0.304216667,0.003433333,0.304216667,0,0.020683333,0.063833333,0.043216667,0.005566667,0.007016667,0.013233333,0.00075,1.67E-05,0,0.031833333,0.001,0.004266667,0.001666667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624831,0.304533333,0.0034,0.304533333,0,0.0207,0.0646,0.04325,0.005166667,0.007083333,0.013233333,0.000733333,1.67E-05,3.33E-05,0.031766667,0.001,0.004266667,0.001616667,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624832,0.3793,0.003433333,0.3793,1.67E-05,0.097716667,0.06385,0.043233333,0.0051,0.007083333,0.013133333,0.000766667,3.33E-05,0,0.03175,0.001016667,0.004283333,0.001616667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624833,0.343566667,0.003416667,0.343566667,0,0.062383333,0.063233333,0.04325,0.005133333,0.007066667,0.013133333,0.000733333,1.67E-05,1.67E-05,0.0316,0.001,0.004266667,0.0016,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624834,0.40395,0.003433333,0.40395,1.67E-05,0.1227,0.0636,0.0432,0.005066667,0.007133333,0.01305,0.00075,6.67E-05,0,0.031616667,0.001,0.004266667,0.001633333,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624835,0.63435,0.0034,0.63435,0.000166667,0.357233333,0.06505,0.043366667,0.0053,0.006816667,0.012683333,0.000766667,0.000233333,0,0.031533333,0.001016667,0.00425,0.001516667,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624836,0.764933333,0.003433333,0.764933333,0.000233333,0.49245,0.06495,0.043416667,0.004783333,0.006783333,0.012516667,0.000766667,0.000316667,1.67E-05,0.03155,0.001016667,0.00425,0.001616667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624837,0.76095,0.003433333,0.76095,0.00025,0.490583333,0.063283333,0.043516667,0.004783333,0.006716667,0.012516667,0.000783333,0.000333333,1.67E-05,0.031383333,0.001033333,0.00425,0.001466667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624838,0.725966667,0.003416667,0.725966667,0.000216667,0.455,0.063216667,0.043333333,0.0048,0.006883333,0.012583333,0.000783333,0.000283333,1.67E-05,0.031433333,0.001016667,0.00425,0.001616667,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624839,0.7064,0.003433333,0.7064,0.0002,0.434916667,0.063466667,0.04335,0.004833333,0.0069,0.012616667,0.000783333,0.000283333,1.67E-05,0.031333333,0.001016667,0.004266667,0.00165,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624840,0.323133333,0.003416667,0.323133333,0,0.040066667,0.06405,0.0431,0.00555,0.00705,0.013216667,0.000733333,0,0,0.0314,0.001,0.004283333,0.0016,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,1
1451624841,0.30435,0.003416667,0.30435,0,0.020766667,0.065083333,0.04305,0.00515,0.007033333,0.01325,0.000733333,1.67E-05,3.33E-05,0.031333333,0.001016667,0.004266667,0.001633333,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624842,0.3018,0.003433333,0.3018,0,0.02065,0.06365,0.04295,0.005183333,0.007083333,0.0132,0.00075,0,1.67E-05,0.031133333,0.001,0.004266667,0.001766667,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624843,0.301833333,0.003416667,0.301833333,0,0.02065,0.063933333,0.042833333,0.00515,0.007033333,0.013216667,0.000733333,1.67E-05,0,0.03105,0.001,0.004266667,0.001716667,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624844,0.38285,0.003433333,0.38285,1.67E-05,0.104466667,0.062866667,0.042783333,0.0051,0.007133333,0.013083333,0.00075,3.33E-05,0,0.030966667,0.001016667,0.004266667,0.001683333,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624845,0.369933333,0.003416667,0.369933333,0,0.08875,0.065,0.0427,0.0055,0.007083333,0.013116667,0.000733333,5.00E-05,3.33E-05,0.03095,0.001016667,0.004266667,0.0016,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624846,0.379483333,0.003416667,0.379483333,1.67E-05,0.0992,0.06495,0.042633333,0.0051,0.0071,0.0131,0.000766667,5.00E-05,0,0.030866667,0.001,0.004266667,0.0016,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624847,0.69525,0.003416667,0.69525,0.000183333,0.42625,0.063183333,0.042783333,0.004833333,0.006816667,0.0126,0.000766667,0.00025,3.33E-05,0.0308,0.001016667,0.00425,0.001533333,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624848,0.760166667,0.003416667,0.760166667,0.00025,0.49325,0.063266667,0.042816667,0.004783333,0.006933333,0.0125,0.0008,0.000333333,1.67E-05,0.030766667,0.001033333,0.00425,0.0016,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624849,0.868533333,0.003433333,0.868533333,0.000233333,0.488466667,0.063133333,0.0427,0.095716667,0.006916667,0.012466667,0.000566667,0.00025,1.67E-05,0.030733333,0.001016667,0.004233333,0.001583333,0.003433333,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,1
1451624850,0.874133333,0.0034,0.874133333,0.0002,0.441066667,0.06395,0.0426,0.1367,0.006883333,0.012566667,0.000466667,0.000166667,3.33E-05,0.030766667,0.001016667,0.004233333,0.00155,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624851,0.740633333,0.003416667,0.740633333,0.000133333,0.310583333,0.064316667,0.04255,0.131216667,0.00695,0.01275,0.000466667,8.33E-05,0,0.030816667,0.001,0.00425,0.001633333,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624852,0.454533333,0.003416667,0.454533333,0,0.020616667,0.063333333,0.0424,0.129516667,0.007083333,0.013166667,0.00045,6.67E-05,0,0.030866667,0.001016667,0.00425,0.001666667,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624853,0.452433333,0.0034,0.452433333,0,0.02065,0.062833333,0.042483333,0.1283,0.0071,0.013183333,0.000466667,8.33E-05,1.67E-05,0.030866667,0.001,0.004266667,0.0016,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624854,0.4509,0.00345,0.4509,1.67E-05,0.02065,0.062266667,0.042516667,0.127566667,0.0071,0.013183333,0.00045,8.33E-05,1.67E-05,0.030816667,0.001016667,0.00425,0.001516667,0.00345,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624855,0.453266667,0.0034,0.453266667,0,0.020633333,0.064616667,0.042416667,0.12735,0.0071,0.013183333,0.00045,8.33E-05,1.67E-05,0.0309,0.001,0.004266667,0.001583333,0.0034,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
1451624856,0.532383333,0.003416667,0.532383333,3.33E-05,0.1041,0.062716667,0.042666667,0.126416667,0.007016667,0.013033333,0.0005,3.33E-05,1.67E-05,0.030683333,0.001016667,0.00425,0.001333333,0.003416667,35.06,partly-cloudy-night,0.66,10,Mostly Cloudy,30.05,1015.75,5.77,0.75,259,0,24.84,0
